Country,Country Code,Series,Series Code,1987 [1987],1988 [1988],1989 [1989],1990 [1990],1991 [1991],1992 [1992],1993 [1993],1994 [1994],1995 [1995],1996 [1996],1997 [1997],1998 [1998],1999 [1999],2000 [2000],2001 [2001],2002 [2002],2003 [2003],2004 [2004],2005 [2005],2006 [2006],2007 [2007],2008 [2008],2009 [2009],2010 [2010],2011 [2011],2012 [2012],2013 [2013],2014 [2014],2015 [2015],2016 [2016],2017 [2017],2018 [2018],2019 [2019],2020 [2020],2021 [2021],2022 [2022],2023 [2023]
Tanzania,TZA,"GDP,current US$,millions,seas. adj.,",NYGDPMKTPSACD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Thailand,THA,"GDP,constant 2010 US$,millions,seas. adj.,",NYGDPMKTPSAKD,0,0,0,0,0,0,171197.883528949,184824.49045961,199826.335543172,211192.154914667,205451.011865968,189673.260958264,198465.019758793,207304.027843992,214428.967555419,227605.049795938,243894.497046976,259197.428139865,270086.416249536,283525.051485089,299042.615806006,304364.904594938,302251.425949165,324860.60306536,327592.226985457,351169.817236709,360472.83853906,364058.30199491,375519.48761877,388421.697544805,404666.10415887,421669.102376735,430684.250115806,404108.933337051,410477.529532513,421326.328142118,107182.044264653
Thailand,THA,"GDP,current US$,millions,seas. adj.,",NYGDPMKTPSACD,0,0,0,0,0,0,128926.542535662,146648.731085588,169203.112769841,182967.974549082,156986.340304804,114644.202380862,126556.028454833,126396.202540129,120167.268831145,134237.791016319,152342.093340105,172763.877468249,189161.44474238,221911.289933581,263338.769970277,291651.42475688,281924.980927637,341327.730185844,370920.771255395,397578.085910439,420182.053877738,407053.94630002,401384.19520929,413306.669959916,456743.430124879,506748.285126524,544114.210381617,500399.495346874,506007.78261755,496135.390697594,132016.27407784
Timor-Leste,TLS,"GDP,constant 2010 US$,millions,seas. adj.,",NYGDPMKTPSAKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Timor-Leste,TLS,"GDP,current US$,millions,seas. adj.,",NYGDPMKTPSACD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Togo,TGO,"GDP,constant 2010 US$,millions,seas. adj.,",NYGDPMKTPSAKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Togo,TGO,"GDP,current US$,millions,seas. adj.,",NYGDPMKTPSACD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tonga,TON,"GDP,constant 2010 US$,millions,seas. adj.,",NYGDPMKTPSAKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tonga,TON,"GDP,current US$,millions,seas. adj.,",NYGDPMKTPSACD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Trinidad and Tobago,TTO,"GDP,constant 2010 US$,millions,seas. adj.,",NYGDPMKTPSAKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Trinidad and Tobago,TTO,"GDP,current US$,millions,seas. adj.,",NYGDPMKTPSACD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tunisia,TUN,"GDP,constant 2010 US$,millions,seas. adj.,",NYGDPMKTPSAKD,0,0,0,0,0,0,0,0,0,0,0,0,0,31693.3240690044,32896.4849078849,33331.5881815893,34898.9958994802,37075.2257041964,38367.8618823491,40379.9085577098,43089.1970056123,44915.2108431358,46282.1835925391,47857.8393288694,46878.3610378751,48855.0723205969,50042.2127467282,51588.6872026307,52087.9127293919,52669.9548576135,53848.6210538293,55262.0541602642,56139.6270813847,51189.3021409863,53444.3753455941,54747.2374425291,13911.1357411815
Tunisia,TUN,"GDP,current US$,millions,seas. adj.,",NYGDPMKTPSACD,0,0,0,0,0,0,0,0,0,0,0,0,0,22582.4800531654,23191.9452696865,24347.6846419243,28870.3621096706,32779.2974266741,33917.9800239834,36168.1870208099,41007.6888935192,47207.8903700837,45750.5040258203,46231.2803796744,48179.8486353228,47319.7928130811,48677.1630898041,50354.4946252701,45818.1263449232,44411.4928040683,42150.9596203318,42988.6376125324,42007.0327799744,42724.7272860637,46892.2954578185,46520.0555141314,0
Turkey,TUR,"GDP,constant 2010 US$,millions,seas. adj.,",NYGDPMKTPSAKD,323101.292600769,332217.541784369,332042.721756558,364676.58752914,365829.32454303,384277.26657318,413810.254155182,395419.726243435,425592.378938081,456854.035459157,490707.63379439,492877.200387136,476680.528172533,510041.695706619,480185.622013206,510939.766569221,541427.106511245,593098.464291698,646904.267301449,692486.17933606,728088.165031344,733019.710108952,697531.072847041,757464.686167624,840619.109693989,880622.516910294,957101.566429327,1003872.76958192,1063867.41715416,1099169.46460346,1181155.52282315,1217505.61095116,1227403.57722751,1249234.55619287,1394172.79351521,1469710.17736677,372704.803180762
Turkey,TUR,"GDP,current US$,millions,seas. adj.,",NYGDPMKTPSACD,105730,136069.162790698,156305,201485.476468517,218213.006852792,228206.999492956,259255.653585068,187435.460636274,244501.37583159,249361.161016521,266212.834260386,272816.036545707,252319.49975419,272905.917941083,205895.866857827,237362.960854807,314859.304015927,406230.864498839,503550.280437912,551987.910303501,682839.972746361,775086.137497156,648338.894094353,773122.581831064,835444.069542684,877006.20826751,955994.430003978,938271.855143264,862006.382091505,866549.257859214,856222.313011838,789676.926924044,757754.489822892,715748.219295022,813833.935288191,890109.532440859,270468.334273551
Turkmenistan,TKM,"GDP,constant 2010 US$,millions,seas. adj.,",NYGDPMKTPSAKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turkmenistan,TKM,"GDP,current US$,millions,seas. adj.,",NYGDPMKTPSACD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Uganda,UGA,"GDP,constant 2010 US$,millions,seas. adj.,",NYGDPMKTPSAKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Uganda,UGA,"GDP,current US$,millions,seas. adj.,",NYGDPMKTPSACD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ukraine,UKR,"GDP,constant 2010 US$,millions,seas. adj.,",NYGDPMKTPSAKD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91645.0697615216,96477.2528483053,105775.837488567,118608.783403606,122326.670518,131221.669263438,141453.767473277,145130.892708313,123295.171395552,128087.035791159,134976.247905228,135490.368410119,135314.369243562,126921.183580274,113956.572664686,116658.813070263,119484.210922592,123679.215525351,127709.968675425,122774.647111869,126906.64105262,90695.8987463996,23487.2015644133
Ukraine,UKR,"GDP,current US$,millions,seas. adj.,",NYGDPMKTPSACD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37795.61143294,42145.4410543467,49928.2924706502,64474.4755818157,86223.7097050394,107385.552983984,142210.119560147,182955.890403339,112774.537879983,135256.906328813,162089.468045179,173548.915879237,179213.999158742,134492.782174985,89655.0330536028,92593.2511170458,111327.137918976,130225.710519763,154095.357172968,155263.048716016,198098.984288858,159350.608336075,0
United Arab Emirates,ARE,"GDP,constant 2010 US$,millions,seas. adj.,",NYGDPMKTPSAKD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Arab Emirates,ARE,"GDP,current US$,millions,seas. adj.,",NYGDPMKTPSACD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374445.542376204,389970.166845101,402839.155444151,357984.812180604,357116.222459488,385488.679883788,421905.454625074,420826.532683996,100297.314751862,0,0,0
United Kingdom,GBR,"GDP,constant 2010 US$,millions,seas. adj.,",NYGDPMKTPSAKD,1609413.23356072,1692809.80090602,1729389.47101787,1740430.22086377,1711084.92922323,1711605.01298323,1747637.85981015,1808430.16975117,1846675.71226651,1881905.03636912,1967043.68376397,2029148.90437932,2090308.8827882,2175857.98189081,2222800.55489145,2262161.13559661,2332809.63442888,2387513.35454206,2451220.27270105,2504176.5648597,2568370.14237252,2564406.00780082,2448738.84478703,2508244.98357865,2535023.28082537,2571741.99646689,2618544.18696162,2702329.81439473,2766999.3554514,2826910.59804579,2895988.14978809,2945365.35653411,2992618.108024,2662506.63990819,2864789.80906952,2982292.64047013,747118.370414748
United Kingdom,GBR,"GDP,current US$,millions,seas. adj.,",NYGDPMKTPSACD,815406.186064506,989612.379260293,1007671.08332537,1200041.44311916,1249424.6856874,1290223.74632633,1158319.08808315,1244468.49201659,1346612.71623092,1424493.4207448,1563545.05212777,1656053.59842881,1689350.75570214,1668861.998488,1649783.24579679,1791904.06000439,2059722.82912817,2425281.52692088,2545555.46432777,2714713.9924521,3094617.84692825,2951468.24435714,2428941.4918046,2491869.27142295,2668761.13647123,2715968.12643119,2788539.52078063,3068309.16885033,2937379.42470205,2707513.61942583,2688678.99295304,2882254.09710982,2857493.87393777,2710349.14999997,3123739.74642484,3077519.79660861,786297.943006889
United States,USA,"GDP,constant 2010 US$,millions,seas. adj.,",NYGDPMKTPSAKD,8135542.36024845,8475430.80745342,8786660.86956522,8952401.86335404,8942658.01242236,9257709.19254659,9512577.76397515,9895740.37267081,10161308.0745342,10544661.7391304,11013512.9192547,11507201.3664596,12058875.2795031,12550557.6397516,12670254.1614907,12885192.0496894,13245619.0062112,13755833.7888199,14234906.4596273,14630965.3416149,14925286.9565217,14943437.2670808,14555020.621118,14949168.9440994,15180919.7515528,15527113.0434783,15813123.7267081,16174888.0745342,16612692.6708075,16889723.7267081,17268300.9937888,17776796.2732919,18184796.1490683,17681459.378882,18733031.0559006,19119059.5031056,4843935.77639752
United States,USA,"GDP,current US$,millions,seas. adj.,",NYGDPMKTPSACD,4855400,5236500,5641600,5963200,6158100,6520400,6858500,7287200,7639900,8073200,8577600,9062800,9631300,10251000,10582000,10929200,11456500,12217200,13039300,13815700,14474200,14769900,14478000,15049100,15599800,16254000,16843300,17550700,18206000,18695100,19477400,20533100,21381000,21060500,23315100,25462700,6632500
Upper Middle Income Countries,UMC,"GDP,constant 2010 US$,millions,seas. adj.,",NYGDPMKTPSAKD,0,0,0,0,0,0,5461551.31742343,5819835.9397046,6076203.5095394,6348585.71521773,6690671.91614581,6839385.02872368,7060893.336279,7514403.60737811,7763596.47744616,8126903.04571122,8612222.04638631,9246768.36013635,9920631.94365355,10741968.8221643,11713056.2415277,12416654.2338676,12621232.5452317,13649019.4918693,14588049.1459772,15343883.8658775,16165809.8107647,16871461.6761368,17496350.2031532,18119845.2598808,19010944.4944283,19882984.3825819,20637173.6748722,20465199.3157152,22043024.7863164,22693262.3712032,5838112.52599589
Upper Middle Income Countries,UMC,"GDP,current US$,millions,seas. adj.,",NYGDPMKTPSACD,0,0,0,0,0,0,2880165.11714787,2994756.06173106,3460078.00691103,3864301.91447728,4144050.38576684,4052068.1316029,3748777.29317854,4135853.90002474,4179634.91542784,4203210.82473128,4718875.91479958,5626888.21336541,6744564.04204573,8005521.21730315,9945312.71120535,12162382.9590059,11696896.3619308,14220279.9958591,17075249.4316493,18279501.742618,19761577.8287226,20306647.8741124,19075289.4569129,19007089.884877,21039922.4351692,22661878.2759568,22978912.4695387,22269963.4515568,26587290.1564986,27977061.7786745,7195151.22564624
Uruguay,URY,"GDP,constant 2010 US$,millions,seas. adj.,",NYGDPMKTPSAKD,0,0,0,0,0,0,0,0,0,0,32835.9792665028,34323.7302688723,33668.887106169,33018.2871747755,31749.0543717648,29307.3885294947,29493.4455399859,30971.3558826576,33286.3740538444,34670.5559925304,36925.1550241821,39583.3521397428,41239.9656634219,44490.264221805,46807.2561458991,48458.9499592776,50710.0161087377,52360.4933210037,52570.1049178733,53647.8645488367,54569.8688678301,54626.7607379129,55042.6247545819,51601.2875166387,54290.174522951,57019.3682673398,14359.4212539771
Uruguay,URY,"GDP,current US$,millions,seas. adj.,",NYGDPMKTPSACD,0,0,0,0,0,0,0,0,0,0,26780.0212772504,28249.8869841404,26750.7577144221,25411.4300285253,23375.5061841855,16028.9524700914,13413.4273651233,15274.8642943407,19379.3379849181,21825.4757282452,26144.9038317138,33944.2016694321,35465.5698482911,44917.0711852276,53576.3551530251,57301.8079760314,64217.319841391,63812.3310127496,59576.5882505249,57734.973226633,65093.2667346604,65314.4891903196,62091.0752202962,53715.2319942235,61325.9020152111,71229.8498454178,19625.6448833114
Uzbekistan,UZB,"GDP,constant 2010 US$,millions,seas. adj.,",NYGDPMKTPSAKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Uzbekistan,UZB,"GDP,current US$,millions,seas. adj.,",NYGDPMKTPSACD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16727.8950318356,21876.5281985145,27544.8152416698,32515.3174927325,38564.6087856132,45091.6212183349,51086.189190994,55291.7255093948,62082.3006187619,65985.6822564629,85780.012204124,66386.7975537076,52144.9645299569,59818.006338851,60059.2442151997,69174.7639687949,80063.8605031143,21734.2669945995
Vanuatu,VUT,"GDP,constant 2010 US$,millions,seas. adj.,",NYGDPMKTPSAKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Vanuatu,VUT,"GDP,current US$,millions,seas. adj.,",NYGDPMKTPSACD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Venezuela RB,VEN,"GDP,constant 2010 US$,millions,seas. adj.,",NYGDPMKTPSAKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Venezuela RB,VEN,"GDP,current US$,millions,seas. adj.,",NYGDPMKTPSACD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Vietnam,VNM,"GDP,constant 2010 US$,millions,seas. adj.,",NYGDPMKTPSAKD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24896.918281526,105022.000708305,113547.711268942,122758.845546456,131079.16960918,139885.785335699,122108.290335704,130293.802822169,137785.656058909,145558.161485592,154309.92389115,164643.965622059,174861.26812328,186605.203677233,199950.970393652,214130.400646893,220247.423432303,56658.7995947352,0,0
Vietnam,VNM,"GDP,current US$,millions,seas. adj.,",NYGDPMKTPSACD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11437.5509543786,49208.8638657953,57431.5430173144,65962.7405995647,76947.9636546676,97110.8545293486,101208.41153769,112101.778319463,132949.985901991,154092.65318978,169028.095660599,184705.286728427,190531.285964967,200240.967269147,218689.623075651,239088.673691312,258577.354063389,269556.176370024,0,0,0
Virgin Islands (U.S.),VIR,"GDP,constant 2010 US$,millions,seas. adj.,",NYGDPMKTPSAKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,"GDP,current US$,millions,seas. adj.,",NYGDPMKTPSACD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
World,WLT,"GDP,constant 2010 US$,millions,seas. adj.,",NYGDPMKTPSAKD,32053016.8497328,33550164.9767792,34827324.2017922,35879675.6076118,36406090.6292506,37155799.9501389,37880769.5537719,39277570.2166579,40458591.6506611,41820335.2802637,43525552.5019061,44599954.7872947,46086919.7617002,48125524.4911767,49020304.3693429,50131119.2486676,51509027.6464933,53535098.3602219,55512121.9319358,57802836.8473257,60166654.6323302,61192372.6459365,59928276.012134,62514416.3376953,64502004.3935069,66034737.7291624,67709867.4381581,69587616.0269627,71538963.3947324,73310764.440977,75701294.1835005,78053398.9257136,79942629.7392859,77150779.9587219,81852008.1730562,84280753.4158527,21399897.6533684
World,WLT,"GDP,current US$,millions,seas. adj.,",NYGDPMKTPSACD,16336798.9796045,18486642.2142728,19363662.0408215,21743041.0138405,23233763.9471028,25014427.5755491,25609510.3822452,27469747.2170541,30531106.8399315,31139652.6580514,31019015.3768691,30888162.3032016,32011732.555462,32883102.2709472,32667798.6077974,34034574.3092175,38194542.0375448,42821423.3257674,46097686.1221249,49683994.831665,55886178.454132,61138849.4986284,57828133.2172471,63034535.9667013,69945999.3738194,71177175.0571084,73307782.5876846,75130309.5975859,70984899.9007222,72288363.9502425,76865855.6110729,81914902.7949834,83041499.3284845,80924413.8688487,92050040.2973179,95129038.5392913,24613305.2907916
Yemen Rep.,YEM,"GDP,constant 2010 US$,millions,seas. adj.,",NYGDPMKTPSAKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Yemen Rep.,YEM,"GDP,current US$,millions,seas. adj.,",NYGDPMKTPSACD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Zambia,ZMB,"GDP,constant 2010 US$,millions,seas. adj.,",NYGDPMKTPSAKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Zambia,ZMB,"GDP,current US$,millions,seas. adj.,",NYGDPMKTPSACD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Zimbabwe,ZWE,"GDP,constant 2010 US$,millions,seas. adj.,",NYGDPMKTPSAKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Zimbabwe,ZWE,"GDP,current US$,millions,seas. adj.,",NYGDPMKTPSACD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data from database: Global Economic Monitor (GEM),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated: 07/21/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
